time[ms],cpu_load,cpu_scaling_freq,cpu,sitename,w
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1843.0,7,paypal,1.0
0,,1843.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
0,,1996.0,7,paypal,1.0
0,,1996.0,7,paypal,1.0745248
100,,,7,paypal,
100,0.875,1996.0,7,paypal,
100,0.9333333333333332,1996.0,7,paypal,
100,,,7,paypal,
100,1.0,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
100,0.6666666666666666,1996.0,7,paypal,
100,,,7,paypal,
100,0.95,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
100,0.9230769230769232,1996.0,7,paypal,
100,,,7,paypal,
100,1.0,1996.0,7,paypal,
100,0.9166666666666666,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
100,,,7,paypal,
100,,,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
100,,,7,paypal,
100,0.8888888888888888,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,0.9444444444444444,1996.0,7,paypal,
100,0.9393939393939394,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
100,0.9047619047619048,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
100,0.9411764705882352,1996.0,7,paypal,
100,0.9285714285714286,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,0.9545454545454546,1996.0,7,paypal,
100,0.9411764705882352,1996.0,7,paypal,
100,,,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
100,,,7,paypal,
100,,,7,paypal,
100,,,7,paypal,
100,0.8461538461538461,1996.0,7,paypal,
100,1.0,1996.0,7,paypal,
100,,,7,paypal,
200,,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,,,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,0.7272727272727273,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,,,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,,,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,0.9230769230769232,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,,1996.0,7,paypal,1.075086923076923
200,1.0,1996.0,7,paypal,1.075086923076923
200,,,7,paypal,1.075086923076923
200,,,7,paypal,1.075086923076923
200,,,7,paypal,1.075086923076923
