,time[ms],time_0,csv_load_0,time_1,csv_load_1,time_2,csv_load_2,time_3,csv_load_3,time_4,csv_load_4,time_5,csv_load_5,time_6,csv_load_6,time_7,csv_load_7,time_8,csv_load_8
0,0,0,,0.0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,100,100,0.9166666666666666,100.0,0.9285714285714286,100,0.8461538461538461,100.0,1.0,100.0,0.7,100.0,0.9285714285714286,100.0,0.8888888888888888,100.0,0.9090909090909092,100.0,0.8947368421052632
2,200,200,0.9186046511627908,200.0,0.8181818181818182,200,,200.0,0.7692307692307693,200.0,0.8461538461538461,200.0,,200.0,0.7777777777777778,200.0,,200.0,
3,300,300,0.9295774647887324,300.0,,300,,300.0,,300.0,,300.0,,300.0,0.5833333333333334,300.0,,300.0,
4,400,400,0.9490445859872612,400.0,,400,0.75,400.0,,400.0,,400.0,0.8235294117647058,400.0,0.75,400.0,,400.0,
5,500,500,0.9701492537313432,500.0,0.9230769230769232,500,1.0,500.0,0.9333333333333332,500.0,0.9230769230769232,500.0,0.7857142857142857,500.0,0.8181818181818182,500.0,,500.0,
6,600,600,0.9491525423728814,600.0,0.8461538461538461,600,,600.0,,600.0,0.9285714285714286,600.0,,600.0,0.6363636363636364,600.0,0.9411764705882352,600.0,0.9444444444444444
7,700,700,0.8421052631578947,700.0,,700,,700.0,,700.0,0.7857142857142857,700.0,,700.0,,700.0,0.75,700.0,0.6363636363636364
8,800,800,0.7797202797198987,800.0,,800,,800.0,,800.0,,800.0,0.7272727272727273,800.0,,800.0,,800.0,0.6363636363636364
9,900,900,0.7230769230774501,900.0,,900,,900.0,,900.0,,900.0,0.7,900.0,0.9285714285714286,900.0,,900.0,0.4545454545454545
10,1000,1000,0.7042253521126759,1000.0,,1000,0.8333333333333334,1000.0,,1000.0,0.75,1000.0,0.6666666666666666,1000.0,0.9230769230769232,1000.0,0.25,1000.0,0.3333333333333333
11,1100,1100,0.6268656716417911,1100.0,,1100,0.9,1100.0,,1100.0,0.8333333333333334,1100.0,0.75,1100.0,0.9090909090909092,1100.0,0.3076923076923077,1100.0,0.2222222222222222
12,1200,1200,0.6829268292682927,1200.0,,1200,0.7142857142857143,1200.0,,1200.0,0.6666666666666666,1200.0,0.7272727272727273,1200.0,0.8888888888888888,1200.0,0.1111111111111111,1200.0,0.1111111111111111
13,1300,1300,0.625,1300.0,0.9090909090909092,1300,0.6,1300.0,,1300.0,0.7777777777777778,1300.0,0.7777777777777778,1300.0,0.8461538461538461,1300.0,,1300.0,0.25
14,1400,1400,0.5714285714285714,1400.0,0.9166666666666666,1400,0.8333333333333334,1400.0,0.30201342281879195,1400.0,0.7692307692307693,1400.0,,1400.0,0.9230769230769232,1400.0,,1400.0,
15,1500,1500,0.6161137440758294,1500.0,0.6666666666666666,1500,0.7777777777777778,1500.0,0.8518518518518519,1500.0,0.6923076923076923,1500.0,,1500.0,0.8571428571428571,1500.0,0.09090909090909093,1500.0,
16,1600,1600,0.6284153005464481,1600.0,0.8181818181818182,1600,,1600.0,0.7142857142857143,1600.0,,1600.0,0.7272727272727273,1600.0,,1600.0,0.1111111111111111,1600.0,0.0
17,1700,1700,0.6381578947368421,1700.0,0.7142857142857143,1700,,1700.0,0.6363636363636364,1700.0,,1700.0,0.6923076923076923,1700.0,,1700.0,0.16666666666666666,1700.0,0.07692307692307693
18,1800,1800,0.6206896551724138,1800.0,0.8,1800,0.42105263157894735,1800.0,0.8333333333333334,1800.0,0.8571428571428571,1800.0,,1800.0,1.0,1800.0,,1800.0,0.18181818181818185
19,1900,1900,0.6012658227848101,1900.0,,1900,0.5555555555555556,1900.0,,1900.0,0.6666666666666666,1900.0,,1900.0,0.8333333333333334,1900.0,,1900.0,
20,2000,2000,0.6510416666666666,2000.0,,2000,,2000.0,,2000.0,0.6363636363636364,2000.0,0.8181818181818182,2000.0,0.6666666666666666,2000.0,0.2727272727272727,2000.0,
21,2100,2100,0.6470588235294118,2100.0,,2100,,2100.0,0.7272727272727273,2100.0,0.75,2100.0,0.8,2100.0,0.7,2100.0,0.125,2100.0,0.16666666666666666
22,2200,2200,0.5921052631578947,2200.0,,2200,0.8333333333333334,2200.0,0.9,2200.0,,2200.0,0.8181818181818182,2200.0,0.75,2200.0,0.18181818181818185,2200.0,0.09090909090909093
23,2300,2300,0.6527777777777778,2300.0,0.7692307692307693,2300,0.75,2300.0,,2300.0,,2300.0,0.75,2300.0,0.8181818181818182,2300.0,0.1111111111111111,2300.0,0.0
24,2400,2400,0.6381578947368421,2400.0,0.625,2400,0.8,2400.0,,2400.0,0.6666666666666666,2400.0,,2400.0,,2400.0,0.2222222222222222,2400.0,0.07692307692307693
25,2500,2500,0.6192893401015228,2500.0,0.8,2500,0.8333333333333334,2500.0,0.6470588235294118,2500.0,0.7777777777777778,2500.0,,2500.0,,2500.0,,2500.0,
26,2600,2600,0.5748031496062992,2600.0,0.8181818181818182,2600,0.6,2600.0,0.6923076923076923,2600.0,0.7857142857142857,2600.0,,2600.0,0.7272727272727273,2600.0,,2600.0,
27,2700,2700,0.6454183266556505,2700.0,0.8181818181818182,2700,,2700.0,0.8461538461538461,2700.0,0.5,2700.0,,2700.0,0.8,2700.0,0.1111111111111111,2700.0,
28,2800,2800,0.6374367622573647,2800.0,0.7857142857142857,2800,,2800.0,,2800.0,0.7,2800.0,0.6153846153846154,2800.0,0.7272727272727273,2800.0,0.18181818181818185,2800.0,
29,2900,2900,0.6382978723404256,2900.0,0.8181818181818182,2900,0.42857142857142855,2900.0,,2900.0,,2900.0,0.7272727272727273,2900.0,0.7777777777777778,2900.0,0.1,2900.0,
30,3000,3000,0.6319444444444444,3000.0,,3000,0.6923076923076923,3000.0,0.6666666666666666,3000.0,,3000.0,0.5555555555555556,3000.0,1.0,3000.0,0.2,3000.0,
31,3100,3100,0.6214285714285714,3100.0,,3100,0.6,3100.0,0.7272727272727273,3100.0,0.7837837837837838,3100.0,0.7272727272727273,3100.0,0.8333333333333334,3100.0,0.15384615384615385,3100.0,
32,3200,3200,0.6490066225165563,3200.0,0.6,3200,0.8181818181818182,3200.0,0.8,3200.0,,3200.0,0.8181818181818182,3200.0,0.7857142857142857,3200.0,0.1,3200.0,0.0
33,3300,3300,0.6373056994818653,3300.0,0.8888888888888888,3300,,3300.0,,3300.0,,3300.0,0.8181818181818182,3300.0,0.7692307692307693,3300.0,0.2222222222222222,3300.0,0.1
34,3400,3400,0.6234567901234568,3400.0,,3400,,3400.0,,3400.0,0.6363636363636364,3400.0,,3400.0,0.8571428571428571,3400.0,,3400.0,0.2
35,3500,3500,0.6275862068965518,3500.0,,3500,0.6666666666666666,3500.0,0.5,3500.0,0.7,3500.0,,3500.0,0.8461538461538461,3500.0,,3500.0,0.09090909090909093
36,3600,3600,0.6344086021505376,3600.0,0.8333333333333334,3600,0.9090909090909092,3600.0,0.6666666666666666,3600.0,0.8181818181818182,3600.0,,3600.0,,3600.0,,3600.0,0.1
37,3700,3700,0.6460674157303371,3700.0,0.7272727272727273,3700,0.7,3700.0,0.7272727272727273,3700.0,0.5,3700.0,,3700.0,,3700.0,,3700.0,0.09090909090909093
38,3800,3800,0.5673758865248227,3800.0,0.9,3800,,3800.0,0.6666666666666666,3800.0,0.9166666666666666,3800.0,,3800.0,0.7857142857142857,3800.0,0.2,3800.0,0.25
39,3900,3900,0.625,3900.0,0.75,3900,,3900.0,0.8571428571428571,3900.0,0.6666666666666666,3900.0,,3900.0,1.0,3900.0,0.09090909090909093,3900.0,
40,4000,4000,0.6363636363636364,4000.0,0.8181818181818182,4000,0.45,4000.0,,4000.0,0.6666666666666666,4000.0,0.7272727272727273,4000.0,0.8,4000.0,0.1,4000.0,
41,4100,4100,0.6011904761904762,4100.0,,4100,,4100.0,,4100.0,,4100.0,0.9,4100.0,0.7272727272727273,4100.0,0.25,4100.0,0.0
42,4200,4200,0.6243093922651933,4200.0,,4200,,4200.0,0.7272727272727273,4200.0,,4200.0,0.8333333333333334,4200.0,1.0,4200.0,0.2727272727272727,4200.0,0.0
43,4300,4300,0.6907894736842105,4300.0,0.4375,4300,0.9090909090909092,4300.0,0.7692307692307693,4300.0,0.8888888888888888,4300.0,0.6666666666666666,4300.0,0.75,4300.0,,4300.0,0.3636363636363637
44,4400,4400,0.6549295774647887,4400.0,0.6666666666666666,4400,0.8,4400.0,,4400.0,,4400.0,0.8181818181818182,4400.0,0.7692307692307693,4400.0,,4400.0,0.4166666666666667
45,4500,4500,0.7222222222222222,4500.0,0.9,4500,0.6428571428571429,4500.0,,4500.0,,4500.0,0.7,4500.0,0.9,4500.0,0.4615384615384616,4500.0,
46,4600,4600,0.6666666666666666,4600.0,0.8,4600,0.875,4600.0,0.4375,4600.0,0.8181818181818182,4600.0,,4600.0,0.8181818181818182,4600.0,0.2,4600.0,
47,4700,4700,0.6107784431137725,4700.0,0.9166666666666666,4700,0.75,4700.0,0.7777777777777778,4700.0,0.5384615384615384,4700.0,,4700.0,0.8888888888888888,4700.0,,4700.0,0.16666666666666666
48,4800,4800,0.5912408759124088,4800.0,0.8333333333333334,4800,0.9166666666666666,4800.0,0.7857142857142857,4800.0,,4800.0,0.6,4800.0,0.7777777777777778,4800.0,,4800.0,0.25
49,4900,4900,0.5459459459459459,4900.0,0.9090909090909092,4900,0.5,4900.0,0.6666666666666666,4900.0,,4900.0,0.6363636363636364,4900.0,0.6923076923076923,4900.0,0.2,4900.0,0.0
50,5000,5000,0.7246376811594203,5000.0,0.7272727272727273,5000,,5000.0,0.7272727272727273,5000.0,0.6363636363636364,5000.0,0.6363636363636364,5000.0,,5000.0,0.18181818181818185,5000.0,0.0
51,5100,5100,0.7368421052631579,5100.0,0.5555555555555556,5100,,5100.0,0.6363636363636364,5100.0,0.6451612903225806,5100.0,0.7272727272727273,5100.0,,5100.0,0.14285714285714285,5100.0,
52,5200,5200,0.6344086021505376,5200.0,,5200,0.8333333333333334,5200.0,0.75,5200.0,,5200.0,,5200.0,0.8461538461538461,5200.0,,5200.0,
53,5300,5300,0.6176470588235294,5300.0,,5300,0.75,5300.0,0.8,5300.0,,5300.0,,5300.0,0.75,5300.0,,5300.0,0.16666666666666666
54,5400,5400,,5400.0,0.8333333333333334,5400,0.7857142857142857,5400.0,,5400.0,0.75,5400.0,0.8888888888888888,5400.0,0.8461538461538461,5400.0,0.1111111111111111,5400.0,0.3
55,5500,5500,,5500.0,0.75,5500,,5500.0,,5500.0,0.8181818181818182,5500.0,0.6666666666666666,5500.0,0.8181818181818182,5500.0,0.3636363636363637,5500.0,0.09090909090909093
56,5600,5600,,5600.0,0.8461538461538461,5600,,5600.0,0.75,5600.0,0.7272727272727273,5600.0,0.7272727272727273,5600.0,0.7,5600.0,0.3,5600.0,0.16666666666666666
