,time[ms],time_0,csv_load_0,time_1,csv_load_1,time_2,csv_load_2,time_3,csv_load_3,time_4,csv_load_4,time_5,csv_load_5,time_6,csv_load_6,time_7,csv_load_7,time_8,csv_load_8
0,0,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,
1,100,100,,100,0.9230769230769232,100,0.9285714285714286,100,,100,0.7647058823529411,100.0,0.9285714285714286,100.0,0.8888888888888888,100.0,0.8421052631578947,100.0,0.7894736842105263
2,200,200,,200,,200,,200,,200,0.9,200.0,0.6923076923076923,200.0,0.8181818181818182,200.0,0.8571428571428571,200.0,0.9090909090909092
3,300,300,0.8603351955307262,300,,300,,300,0.6666666666666666,300,0.7857142857142857,300.0,0.7272727272727273,300.0,0.6363636363636364,300.0,,300.0,0.8333333333333334
4,400,400,0.7988165680473372,400,0.5833333333333334,400,0.7692307692307693,400,0.7,400,0.5555555555555556,400.0,,400.0,,400.0,,400.0,0.9090909090909092
5,500,500,0.7650273224043715,500,0.7272727272727273,500,0.6923076923076923,500,0.5,500,,500.0,,500.0,,500.0,1.0,500.0,0.125
6,600,600,0.9272727272727272,600,0.75,600,0.75,600,0.7857142857142857,600,,600.0,0.9285714285714286,600.0,0.8571428571428571,600.0,0.9411764705882352,600.0,
7,700,700,0.8653846153846154,700,,700,,700,0.9166666666666666,700,0.7,700.0,0.9333333333333332,700.0,0.6923076923076923,700.0,,700.0,
8,800,800,0.8435754189944135,800,,800,,800,,800,,800.0,,800.0,,800.0,,800.0,0.95
9,900,900,0.8625954198473282,900,0.9090909090909092,900,0.9333333333333332,900,,900,,900.0,,900.0,,900.0,0.9285714285714286,900.0,1.0
10,1000,1000,0.8,1000,0.7272727272727273,1000,,1000,,1000,0.75,1000.0,0.9166666666666666,1000.0,0.7857142857142857,1000.0,0.9285714285714286,1000.0,
11,1100,1100,0.8421052631578947,1100,0.8,1100,,1100,,1100,,1100.0,1.0,1100.0,1.0,1100.0,0.7,1100.0,
12,1200,1200,0.7307692307692307,1200,,1200,0.9285714285714286,1200,0.9166666666666666,1200,,1200.0,,1200.0,1.0,1200.0,,1200.0,1.0
13,1300,1300,0.7777777777777778,1300,,1300,0.8,1300,0.75,1300,0.8571428571428571,1300.0,,1300.0,,1300.0,,1300.0,0.75
14,1400,1400,0.6648351648351648,1400,1.0,1400,,1400,0.75,1400,0.8181818181818182,1400.0,0.8333333333333334,1400.0,,1400.0,0.3636363636363637,1400.0,0.5454545454545454
15,1500,1500,0.6171875,1500,0.6666666666666666,1500,,1500,0.7777777777777778,1500,0.8,1500.0,0.7272727272727273,1500.0,1.0,1500.0,0.25,1500.0,0.0
16,1600,1600,0.6335877862595419,1600,0.7857142857142857,1600,0.6923076923076923,1600,0.8181818181818182,1600,0.8333333333333334,1600.0,0.8888888888888888,1600.0,0.8888888888888888,1600.0,0.3076923076923077,1600.0,0.16666666666666666
17,1700,1700,0.5628140703517588,1700,0.8,1700,0.7692307692307693,1700,0.8181818181818182,1700,0.9,1700.0,0.8461538461538461,1700.0,,1700.0,0.2,1700.0,
18,1800,1800,0.6071428571428571,1800,0.8181818181818182,1800,,1800,0.8181818181818182,1800,0.6666666666666666,1800.0,0.7272727272727273,1800.0,,1800.0,0.2,1800.0,
19,1900,1900,0.6159420289855072,1900,0.7272727272727273,1900,,1900,0.6363636363636364,1900,,1900.0,0.6153846153846154,1900.0,1.0,1900.0,0.3,1900.0,0.05
20,2000,2000,0.6318681318681318,2000,,2000,,2000,,2000,,2000.0,0.6363636363636364,2000.0,,2000.0,0.3636363636363637,2000.0,0.3
21,2100,2100,0.6086956521739131,2100,,2100,,2100,,2100,0.8461538461538461,2100.0,0.6363636363636364,2100.0,,2100.0,0.38461538461538464,2100.0,0.2727272727272727
22,2200,2200,0.3644859813084112,2200,0.6153846153846154,2200,0.5652173913043478,2200,,2200,0.6363636363636364,2200.0,0.6,2200.0,0.8461538461538461,2200.0,0.2727272727272727,2200.0,0.0
23,2300,2300,0.6974789915966386,2300,0.75,2300,0.6363636363636364,2300,,2300,0.8461538461538461,2300.0,0.8888888888888888,2300.0,0.6428571428571429,2300.0,0.2222222222222222,2300.0,0.18181818181818185
24,2400,2400,0.6511627906976745,2400,0.7857142857142857,2400,0.8333333333333334,2400,0.8181818181818182,2400,,2400.0,,2400.0,0.7857142857142857,2400.0,,2400.0,
25,2500,2500,0.6369426751592356,2500,0.8,2500,0.7,2500,1.0,2500,,2500.0,,2500.0,0.7142857142857143,2500.0,,2500.0,
26,2600,2600,0.6408450704225352,2600,0.5555555555555556,2600,0.8333333333333334,2600,0.75,2600,0.8,2600.0,0.7272727272727273,2600.0,0.7,2600.0,0.1,2600.0,0.16666666666666666
27,2700,2700,0.6451612903225806,2700,0.9090909090909092,2700,0.6,2700,0.6666666666666666,2700,0.7272727272727273,2700.0,0.75,2700.0,0.7,2700.0,0.16666666666666666,2700.0,0.21428571428571427
28,2800,2800,0.5714285714285714,2800,0.8,2800,,2800,0.7,2800,0.7,2800.0,0.6666666666666666,2800.0,0.9090909090909092,2800.0,0.15384615384615385,2800.0,
29,2900,2900,0.6407185628742516,2900,,2900,,2900,0.8333333333333334,2900,0.8181818181818182,2900.0,0.7692307692307693,2900.0,,2900.0,0.2222222222222222,2900.0,
30,3000,3000,0.6538461538461539,3000,,3000,0.7,3000,,3000,0.7272727272727273,3000.0,0.75,3000.0,,3000.0,,3000.0,0.1875
31,3100,3100,0.6453900709219859,3100,,3100,,3100,,3100,,3100.0,0.6666666666666666,3100.0,0.7692307692307693,3100.0,,3100.0,0.3
32,3200,3200,0.6511627906976745,3200,,3200,,3200,,3200,,3200.0,0.4545454545454545,3200.0,0.7692307692307693,3200.0,0.1,3200.0,0.2
33,3300,3300,0.3821138211382114,3300,,3300,0.45,3300,,3300,0.8181818181818182,3300.0,,3300.0,0.7272727272727273,3300.0,0.1,3300.0,0.16666666666666666
34,3400,3400,0.6016949152542372,3400,,3400,0.7857142857142857,3400,0.8181818181818182,3400,0.7272727272727273,3400.0,,3400.0,0.7777777777777778,3400.0,0.2,3400.0,0.0
35,3500,3500,0.6615384615384615,3500,0.2037037037037037,3500,0.7692307692307693,3500,0.6363636363636364,3500,0.6363636363636364,3500.0,0.7272727272727273,3500.0,0.7692307692307693,3500.0,0.2222222222222222,3500.0,0.3
36,3600,3600,0.6405228758169934,3600,0.8888888888888888,3600,0.6666666666666666,3600,0.7142857142857143,3600,0.6666666666666666,3600.0,0.7272727272727273,3600.0,0.8,3600.0,,3600.0,0.0
37,3700,3700,0.6304347826086957,3700,0.8888888888888888,3700,,3700,0.7272727272727273,3700,0.5833333333333334,3700.0,0.7692307692307693,3700.0,0.6923076923076923,3700.0,,3700.0,0.16666666666666666
38,3800,3800,0.66,3800,0.6428571428571429,3800,,3800,0.7272727272727273,3800,,3800.0,0.75,3800.0,0.8571428571428571,3800.0,0.2647058823529412,3800.0,0.15384615384615385
39,3900,3900,0.5967741935483871,3900,0.7777777777777778,3900,0.5384615384615384,3900,0.6923076923076923,3900,,3900.0,0.7777777777777778,3900.0,,3900.0,,3900.0,
40,4000,4000,0.5842696629213483,4000,0.7272727272727273,4000,0.8,4000,0.7777777777777778,4000,0.9090909090909092,4000.0,0.6363636363636364,4000.0,,4000.0,,4000.0,
41,4100,4100,0.5833333333333334,4100,,4100,0.6666666666666666,4100,0.6666666666666666,4100,0.75,4100.0,,4100.0,0.875,4100.0,0.2307692307692308,4100.0,0.0
42,4200,4200,0.5964912280701754,4200,,4200,,4200,,4200,0.6666666666666666,4200.0,,4200.0,0.7692307692307693,4200.0,0.08333333333333333,4200.0,0.15384615384615385
43,4300,4300,,4300,0.8181818181818182,4300,,4300,,4300,0.7692307692307693,4300.0,0.6363636363636364,4300.0,0.9,4300.0,0.2,4300.0,0.2
44,4400,4400,,4400,0.8888888888888888,4400,0.6923076923076923,4400,0.6,4400,0.7692307692307693,4400.0,0.7692307692307693,4400.0,0.75,4400.0,0.16666666666666666,4400.0,0.0
